department_Corporate Services,department_Facilities,department_Finance,department_IT,department_Operations,department_Procurement,department_Project Management,region_Central,region_East Coast,region_Northern,region_Sabah,region_Sarawak,region_Southern,procurement_method_Direct Award,procurement_method_Emergency Procurement,procurement_method_Open Tender,procurement_method_Panel Vendor,procurement_method_RFQ,contract_amount,invoice_amount,claimed_units,verified_units,number_of_bidders,tender_duration_days,has_checker,has_approver,coi_declared,past_complaints_12m,variation_order_count,variation_order_amount,late_delivery_days,duplicate_invoice_flag,round_amount_flag,split_purchase_flag,invoice_contract_ratio,invoice_contract_variance,claim_variance_units,claim_variance_pct,direct_award_flag,emergency_procurement_flag,single_bidder_flag,short_tender_flag,missing_checker_flag,missing_approver_flag,complaint_flag,vo_amount_ratio,late_delivery_flag
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,84783.73,114840.82,397.0,397.0,4.0,25.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.3545,30057.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20959.05,20347.89,175.0,175.0,2.0,16.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.9708,-611.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19465.03,28000.0,69.0,61.0,7.0,5.0,1.0,1.0,0.0,0.0,2.0,5380.82,25.0,0.0,1.0,0.0,1.4385,8534.97,8.0,0.1311,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2764,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,91501.52,83000.0,431.0,431.0,7.0,59.0,1.0,1.0,0.0,0.0,6.0,14102.9,3.0,0.0,1.0,0.0,0.9071,-8501.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1541,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,57273.13,65000.0,274.0,274.0,1.0,2.0,1.0,1.0,0.0,0.0,5.0,6929.17,9.0,0.0,1.0,0.0,1.1349,7726.87,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.121,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,76008.82,70000.0,415.0,415.0,6.0,16.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.9209,-6008.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35631.21,29843.45,89.0,89.0,8.0,49.0,1.0,1.0,0.0,0.0,1.0,2674.17,5.0,0.0,0.0,0.0,0.8376,-5787.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0751,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18979.43,14132.5,97.0,97.0,2.0,39.0,1.0,1.0,0.0,0.0,1.0,1499.76,8.0,0.0,0.0,0.0,0.7446,-4846.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38785.46,39594.03,116.0,116.0,8.0,45.0,1.0,1.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,1.0208,808.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,205297.51,179179.38,135.0,135.0,6.0,32.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.8728,-26118.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,116413.29,120000.0,299.0,299.0,3.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0308,3586.71,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,14354.98,20714.15,102.0,102.0,3.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1.443,6359.17,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16955.67,14670.99,403.0,403.0,5.0,14.0,1.0,1.0,0.0,0.0,1.0,2039.61,2.0,0.0,0.0,0.0,0.8653,-2284.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1203,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13860.89,13743.66,456.0,456.0,2.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.9915,-117.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,52987.96,41857.59,68.0,68.0,4.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.7899,-11130.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,96108.62,84395.58,159.0,159.0,3.0,19.0,1.0,0.0,0.0,0.0,1.0,4632.77,12.0,1.0,0.0,0.0,0.8781,-11713.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0482,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,12398.08,11633.17,368.0,368.0,1.0,30.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.9383,-764.91,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27484.0,24459.76,334.0,334.0,2.0,57.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.89,-3024.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,49324.8,43367.91,222.0,222.0,4.0,31.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8792,-5956.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,118681.98,116793.35,302.0,302.0,2.0,18.0,1.0,1.0,0.0,0.0,1.0,19063.1,7.0,0.0,0.0,0.0,0.9841,-1888.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1606,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,202072.87,190000.0,272.0,272.0,3.0,11.0,1.0,1.0,0.0,0.0,1.0,31357.66,2.0,0.0,1.0,0.0,0.9403,-12072.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1552,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1000.0,1127.16,255.0,255.0,2.0,33.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.1272,127.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,44650.64,38058.69,89.0,72.0,3.0,39.0,1.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.8524,-6591.95,17.0,0.2361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,120329.99,95647.8,332.0,332.0,3.0,32.0,1.0,1.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.7949,-24682.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10512.46,8100.0,73.0,73.0,3.0,21.0,1.0,1.0,0.0,0.0,1.0,1550.89,13.0,0.0,1.0,0.0,0.7705,-2412.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1475,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,23309.37,18000.0,217.0,217.0,7.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.7722,-5309.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7582.37,6618.93,61.0,61.0,3.0,9.0,1.0,0.0,0.0,2.0,0.0,0.0,26.0,0.0,0.0,0.0,0.8729,-963.44,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38333.14,27720.77,271.0,271.0,3.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7232,-10612.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42560.22,35597.98,201.0,182.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,5628.17,13.0,0.0,0.0,0.0,0.8364,-6962.24,19.0,0.1044,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.1322,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13525.66,10163.41,41.0,41.0,6.0,36.0,1.0,1.0,0.0,0.0,1.0,2377.45,8.0,0.0,0.0,0.0,0.7514,-3362.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1758,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8801.53,7086.69,349.0,349.0,2.0,24.0,1.0,1.0,0.0,1.0,2.0,3255.68,19.0,0.0,0.0,0.0,0.8052,-1714.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3699,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,85289.46,66392.28,438.0,438.0,1.0,28.0,1.0,1.0,1.0,0.0,3.0,5824.16,69.0,0.0,0.0,0.0,0.7784,-18897.18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0683,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,43703.9,34055.53,499.0,499.0,5.0,60.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.7792,-9648.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4572.14,3434.63,438.0,438.0,8.0,26.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.7512,-1137.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,17137.92,12947.64,472.0,472.0,3.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.7555,-4190.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,80829.48,92528.23,363.0,329.0,6.0,47.0,1.0,1.0,0.0,2.0,4.0,27345.95,12.0,1.0,0.0,0.0,1.1447,11698.75,34.0,0.1033,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3383,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70210.87,52683.63,238.0,238.0,3.0,51.0,1.0,1.0,0.0,0.0,1.0,11995.85,12.0,0.0,0.0,0.0,0.7504,-17527.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1709,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8611.69,7479.29,36.0,34.0,7.0,51.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.8685,-1132.4,2.0,0.0588,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,105415.37,109108.2,82.0,82.0,1.0,42.0,1.0,1.0,0.0,0.0,1.0,5390.12,2.0,0.0,0.0,0.0,1.035,3692.83,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0511,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6854.41,5505.72,459.0,459.0,1.0,7.0,1.0,1.0,0.0,0.0,1.0,423.13,9.0,0.0,0.0,0.0,0.8032,-1348.69,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0617,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40751.93,38665.99,213.0,213.0,2.0,42.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.9488,-2085.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,131197.01,135672.9,90.0,90.0,3.0,43.0,1.0,0.0,0.0,0.0,1.0,60239.62,11.0,0.0,0.0,0.0,1.0341,4475.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4592,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6091.68,5967.12,189.0,189.0,6.0,15.0,1.0,1.0,0.0,0.0,2.0,324.83,13.0,0.0,0.0,0.0,0.9796,-124.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0533,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,63847.8,86000.0,384.0,384.0,1.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.347,22152.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6287.57,6006.72,141.0,141.0,6.0,3.0,0.0,1.0,0.0,4.0,0.0,0.0,13.0,0.0,0.0,0.0,0.9553,-280.85,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15049.81,13222.02,387.0,349.0,3.0,11.0,1.0,1.0,0.0,0.0,6.0,1724.94,0.0,0.0,0.0,0.0,0.8786,-1827.79,38.0,0.1089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1146,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,19600.88,14209.67,63.0,63.0,2.0,26.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.725,-5391.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24529.01,25636.98,543.0,326.0,8.0,48.0,1.0,1.0,0.0,0.0,3.0,5420.19,57.0,1.0,0.0,1.0,1.0452,1107.97,217.0,0.6656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.221,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,79499.84,73903.92,496.0,496.0,5.0,53.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.9296,-5595.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,34647.88,40785.06,640.0,411.0,1.0,18.0,1.0,1.0,0.0,0.0,1.0,1255.15,11.0,0.0,0.0,0.0,1.1771,6137.18,229.0,0.5572,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0362,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20158.58,18661.14,18.0,15.0,3.0,8.0,1.0,1.0,0.0,2.0,5.0,3163.47,14.0,0.0,0.0,0.0,0.9257,-1497.44,3.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1569,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11913.97,8800.0,193.0,193.0,4.0,29.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7386,-3113.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,234456.53,171896.27,64.0,64.0,3.0,10.0,1.0,1.0,0.0,0.0,2.0,16879.49,14.0,0.0,0.0,0.0,0.7332,-62560.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,43917.32,51475.78,55.0,55.0,1.0,3.0,1.0,1.0,0.0,0.0,2.0,18568.25,4.0,0.0,0.0,0.0,1.1721,7558.46,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4228,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,41266.09,30126.38,125.0,82.0,5.0,59.0,1.0,1.0,0.0,2.0,0.0,0.0,21.0,0.0,0.0,0.0,0.7301,-11139.71,43.0,0.5244,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,164663.16,185793.88,404.0,404.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,1.1283,21130.72,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12290.58,14000.0,148.0,148.0,1.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.1391,1709.42,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19405.87,18301.88,235.0,235.0,3.0,16.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.9431,-1103.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21567.21,20000.0,168.0,168.0,1.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9273,-1567.21,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,345115.1,354382.41,193.0,193.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0269,9267.31,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7521.01,6119.94,431.0,431.0,8.0,1.0,1.0,1.0,0.0,0.0,1.0,1089.87,8.0,0.0,0.0,0.0,0.8137,-1401.07,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1449,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15620.37,12000.0,470.0,470.0,4.0,31.0,1.0,1.0,0.0,1.0,1.0,2545.66,14.0,0.0,1.0,0.0,0.7682,-3620.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.163,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,110799.74,90000.0,447.0,447.0,2.0,34.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.8123,-20799.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,32440.79,24776.8,342.0,342.0,2.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.7638,-7663.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,49379.58,44444.7,106.0,106.0,5.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9001,-4934.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13281.87,14713.99,175.0,175.0,6.0,33.0,0.0,1.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,1.1078,1432.12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,27482.55,26897.24,408.0,408.0,2.0,59.0,1.0,1.0,0.0,0.0,1.0,3334.34,8.0,0.0,0.0,0.0,0.9787,-585.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1213,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26607.85,24311.93,368.0,368.0,2.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9137,-2295.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23000.54,32944.47,65.0,65.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1.4323,9943.93,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4298.2,3605.93,195.0,195.0,3.0,25.0,1.0,1.0,0.0,0.0,1.0,208.98,23.0,0.0,0.0,0.0,0.8389,-692.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0486,1.0
